Epoch,Timestamp,Total_EP,Total_Reward,Pokemon_Caught,Efficiency_Score
2682,19:44:15,295000,251045,151,1.0,CATCH
2682,19:44:16,295000,251050,152,1.0,EXPLORE
2682,19:44:16,295000,251055,152,1.0,EXPLORE
2682,19:44:16,295000,251057,152,1.0,EXPLORE
2682,19:44:17,295000,251057,152,1.0,EXPLORE
2682,19:44:17,295000,251062,152,1.0,EXPLORE
2682,19:44:17,295000,251064,152,1.0,EXPLORE
2682,19:44:18,295000,251066,152,1.0,EXPLORE
2682,19:44:18,295000,251068,152,1.0,EXPLORE
2682,19:44:19,295000,251070,152,1.0,EXPLORE
2682,19:44:19,295000,251072,152,1.0,EXPLORE
2682,19:44:19,295000,251074,152,1.0,EXPLORE
2682,19:44:20,295000,251074,152,1.0,EXPLORE
2682,19:44:20,295000,251084,152,1.0,BATTLE
2682,19:44:21,295000,251094,152,1.0,BATTLE
2683,19:44:24,295100,251119,152,1.0,EXPLORE
2683,19:44:24,295100,251121,152,1.0,EXPLORE
2683,19:44:24,295100,251123,152,1.0,EXPLORE
2683,19:44:25,295100,251125,152,1.0,EXPLORE
2683,19:44:25,295100,251130,152,1.0,EXPLORE
2683,19:44:26,295100,251135,152,1.0,EXPLORE
2683,19:44:26,295100,251145,152,1.0,BATTLE
2683,19:44:27,295100,251155,152,1.0,BATTLE
2684,19:44:29,295200,251177,152,1.0,EXPLORE
2684,19:44:30,295200,251179,152,1.0,EXPLORE
2684,19:44:30,295200,251184,152,1.0,EXPLORE
2684,19:44:30,295200,251194,152,1.0,BATTLE
2684,19:44:31,295200,251204,152,1.0,BATTLE
2685,19:44:34,295300,251226,152,1.0,EXPLORE
2685,19:44:34,295300,251236,152,1.0,BATTLE
2685,19:44:35,295300,251246,152,1.0,BATTLE
2686,19:44:37,295400,251266,152,1.0,EXPLORE
2686,19:44:38,295400,251276,152,1.0,BATTLE
2686,19:44:39,295400,251286,152,1.0,BATTLE
2687,19:44:41,295600,251346,152,1.0,BATTLE
2687,19:44:42,295600,251356,152,1.0,BATTLE
2688,19:44:45,295800,251408,152,1.0,EXPLORE
2688,19:44:45,295800,251428,152,1.0,PC_MANAGEMENT
2688,19:44:46,295800,251448,152,1.0,PC_MANAGEMENT
2688,19:44:47,295800,251453,152,1.0,PC_MANAGEMENT
2688,19:44:47,295800,251463,152,1.0,PC_MANAGEMENT
2688,19:44:48,295800,251468,152,1.0,EXPLORE
2688,19:44:48,295800,251470,152,1.0,EXPLORE
2688,19:44:48,295800,251472,152,1.0,EXPLORE
2688,19:44:49,295800,251474,152,1.0,EXPLORE
2688,19:44:49,295800,251479,152,1.0,EXPLORE
2688,19:44:50,295800,251489,152,1.0,BATTLE
2688,19:44:51,295800,251499,152,1.0,BATTLE
2689,19:44:53,295900,251521,152,1.0,EXPLORE
2689,19:44:53,295900,251523,152,1.0,EXPLORE
2689,19:44:54,295900,251523,152,1.0,EXPLORE
2689,19:44:54,295900,251525,152,1.0,EXPLORE
2689,19:44:55,295900,251527,152,1.0,EXPLORE
2689,19:44:55,295900,251529,152,1.0,EXPLORE
2689,19:44:55,295900,251531,152,1.0,EXPLORE
2689,19:44:56,295900,251551,152,1.0,PC_MANAGEMENT
2689,19:44:57,295900,251571,152,1.0,PC_MANAGEMENT
2689,19:44:57,295900,251576,152,1.0,PC_MANAGEMENT
2689,19:44:58,295900,251586,152,1.0,PC_MANAGEMENT
2689,19:44:58,295900,251588,152,1.0,EXPLORE
2689,19:44:59,295900,251590,152,1.0,EXPLORE
2689,19:44:59,295900,251592,152,1.0,EXPLORE
2689,19:44:59,295900,251602,152,1.0,BATTLE
2689,19:45:00,295900,251612,152,1.0,BATTLE
2690,19:45:03,296000,251637,152,1.0,EXPLORE
2690,19:45:03,296000,251642,152,1.0,EXPLORE
2690,19:45:04,296000,251647,152,1.0,EXPLORE
2690,19:45:04,296000,251649,152,1.0,EXPLORE
2690,19:45:04,296000,251654,152,1.0,EXPLORE
2690,19:45:05,296000,251656,152,1.0,EXPLORE
2690,19:45:05,296000,251666,152,1.0,BATTLE
2690,19:45:06,296000,251676,152,1.0,BATTLE
2691,19:45:09,296200,251728,152,1.0,EXPLORE
2691,19:45:09,296200,251728,152,1.0,EXPLORE
2691,19:45:09,296200,251730,152,1.0,EXPLORE
2691,19:45:10,296200,251745,152,1.0,HEAL
2691,19:45:10,296200,251760,152,1.0,HEAL
2691,19:45:11,296200,251775,152,1.0,HEAL
2691,19:45:11,296200,251790,152,1.0,HEAL
2691,19:45:12,296200,251805,152,1.0,HEAL
2691,19:45:13,296200,251820,152,1.0,HEAL
2691,19:45:13,296200,251825,152,1.0,EXPLORE
2691,19:45:14,296200,251830,152,1.0,EXPLORE
2691,19:45:14,296200,251832,152,1.0,EXPLORE
2691,19:45:14,296200,251834,152,1.0,EXPLORE
2691,19:45:15,296200,251836,152,1.0,EXPLORE
2691,19:45:15,296200,251838,152,1.0,EXPLORE
2691,19:45:16,296200,251840,152,1.0,EXPLORE
2691,19:45:16,296200,251842,152,1.0,EXPLORE
2691,19:45:16,296200,251842,152,1.0,EXPLORE
2691,19:45:17,296200,251844,152,1.0,EXPLORE
2691,19:45:17,296200,251844,152,1.0,EXPLORE
2691,19:45:17,296200,251849,152,1.0,EXPLORE
2691,19:45:18,296200,251859,152,1.0,BATTLE
2691,19:45:19,296200,251869,152,1.0,BATTLE
2692,19:45:21,296400,251921,152,1.0,EXPLORE
2692,19:45:22,296400,251923,152,1.0,EXPLORE
2692,19:45:22,296400,251925,152,1.0,EXPLORE
2692,19:45:22,296400,251935,152,1.0,BATTLE
2692,19:45:23,296400,251945,152,1.0,BATTLE
2693,19:45:26,296500,251967,152,1.0,EXPLORE
2693,19:45:26,296500,251967,152,1.0,EXPLORE
2693,19:45:27,296500,251969,152,1.0,EXPLORE
2693,19:45:27,296500,251971,152,1.0,EXPLORE
2693,19:45:27,296500,251973,152,1.0,EXPLORE
2693,19:45:28,296500,251973,152,1.0,EXPLORE
2693,19:45:28,296500,251975,152,1.0,EXPLORE
2693,19:45:29,296500,251977,152,1.0,EXPLORE
2693,19:45:29,296500,251979,152,1.0,EXPLORE
2693,19:45:29,296500,251981,152,1.0,EXPLORE
2693,19:45:30,296500,251981,152,1.0,EXPLORE
2693,19:45:30,296500,251983,152,1.0,EXPLORE
2693,19:45:30,296500,251985,152,1.0,EXPLORE
2693,19:45:31,296500,251987,152,1.0,EXPLORE
2693,19:45:31,296500,251987,152,1.0,EXPLORE
2693,19:45:32,296500,251992,152,1.0,EXPLORE
2693,19:45:32,296500,251992,152,1.0,EXPLORE
2693,19:45:32,296500,251997,152,1.0,EXPLORE
2693,19:45:33,296500,252002,152,1.0,EXPLORE
2693,19:45:33,296500,252012,152,1.0,BATTLE
2693,19:45:34,296500,252022,152,1.0,BATTLE
2694,19:45:37,296600,252042,152,1.0,EXPLORE
2694,19:45:37,296600,252044,152,1.0,EXPLORE
2694,19:45:37,296600,252046,152,1.0,EXPLORE
2694,19:45:38,296600,252048,152,1.0,EXPLORE
2694,19:45:38,296600,252048,152,1.0,EXPLORE
2694,19:45:39,296600,252048,152,1.0,EXPLORE
2694,19:45:39,296600,252058,152,1.0,BATTLE
2694,19:45:40,296600,252068,152,1.0,BATTLE
2695,19:45:42,296600,252030,152,1.0,EXPLORE
2695,19:45:43,296600,252032,152,1.0,EXPLORE
2695,19:45:43,296600,252034,152,1.0,EXPLORE
2695,19:45:44,296600,252039,152,1.0,EXPLORE
2695,19:45:44,296600,252049,152,1.0,BATTLE
2695,19:45:45,296600,252059,152,1.0,BATTLE
2696,19:45:47,296700,252084,152,1.0,EXPLORE
2696,19:45:48,296700,252089,152,1.0,EXPLORE
2696,19:45:48,296700,252091,152,1.0,EXPLORE
2696,19:45:48,296700,252096,152,1.0,EXPLORE
2696,19:45:49,296700,252101,152,1.0,EXPLORE
2696,19:45:49,296700,252111,152,1.0,BATTLE
2696,19:45:50,296700,252121,152,1.0,BATTLE
2697,19:45:53,296800,252156,152,1.0,HEAL
2697,19:45:53,296800,252171,152,1.0,HEAL
2697,19:45:54,296800,252186,152,1.0,HEAL
2697,19:45:54,296800,252201,152,1.0,HEAL
2697,19:45:55,296800,252216,152,1.0,HEAL
2697,19:45:56,296800,252231,152,1.0,HEAL
2697,19:45:56,296800,252241,152,1.0,BATTLE
2697,19:45:57,296800,252251,152,1.0,BATTLE
2698,19:46:00,296900,252276,152,1.0,CATCH
2698,19:46:00,296900,252326,152,1.0,CATCH
2698,19:46:01,296900,252576,152,1.0,CATCH
2698,19:46:01,296900,252586,153,1.0,BATTLE
2698,19:46:02,296900,252596,153,1.0,BATTLE
2699,19:46:05,296900,252558,153,1.0,EXPLORE
2699,19:46:05,296900,252560,153,1.0,EXPLORE
2699,19:46:06,296900,252562,153,1.0,EXPLORE
2699,19:46:06,296900,252577,153,1.0,HEAL
2699,19:46:07,296900,252592,153,1.0,HEAL
2699,19:46:07,296900,252607,153,1.0,HEAL
2699,19:46:08,296900,252622,153,1.0,HEAL
2699,19:46:08,296900,252637,153,1.0,HEAL
2699,19:46:09,296900,252652,153,1.0,HEAL
2699,19:46:10,296900,252654,153,1.0,EXPLORE
2699,19:46:10,296900,252656,153,1.0,EXPLORE
2699,19:46:10,296900,252656,153,1.0,EXPLORE
2699,19:46:11,296900,252656,153,1.0,EXPLORE
2699,19:46:11,296900,252671,153,1.0,HEAL
2699,19:46:12,296900,252686,153,1.0,HEAL
2699,19:46:12,296900,252701,153,1.0,HEAL
2699,19:46:13,296900,252716,153,1.0,HEAL
2699,19:46:13,296900,252731,153,1.0,HEAL
2699,19:46:14,296900,252746,153,1.0,HEAL
2699,19:46:15,296900,252746,153,1.0,EXPLORE
2699,19:46:15,296900,252751,153,1.0,EXPLORE
2699,19:46:15,296900,252753,153,1.0,EXPLORE
2699,19:46:16,296900,252753,153,1.0,EXPLORE
2699,19:46:16,296900,252755,153,1.0,EXPLORE
2699,19:46:16,296900,252757,153,1.0,EXPLORE
2699,19:46:17,296900,252759,153,1.0,EXPLORE
2699,19:46:17,296900,252764,153,1.0,EXPLORE
2699,19:46:17,296900,252766,153,1.0,EXPLORE
2699,19:46:18,296900,252768,153,1.0,EXPLORE
2699,19:46:18,296900,252770,153,1.0,EXPLORE
2699,19:46:19,296900,252770,153,1.0,EXPLORE
2699,19:46:19,296900,252770,153,1.0,EXPLORE
2699,19:46:19,296900,252775,153,1.0,EXPLORE
2699,19:46:20,296900,252777,153,1.0,EXPLORE
2699,19:46:20,296900,252779,153,1.0,EXPLORE
2699,19:46:21,296900,252784,153,1.0,EXPLORE
2699,19:46:21,296900,252786,153,1.0,EXPLORE
2699,19:46:21,296900,252788,153,1.0,EXPLORE
2699,19:46:22,296900,252790,153,1.0,EXPLORE
2699,19:46:22,296900,252792,153,1.0,EXPLORE
2699,19:46:22,296900,252794,153,1.0,EXPLORE
2699,19:46:23,296900,252804,153,1.0,BATTLE
2699,19:46:24,296900,252814,153,1.0,BATTLE
2700,19:46:27,297000,252836,153,1.0,EXPLORE
2700,19:46:27,297000,252836,153,1.0,EXPLORE
2700,19:46:27,297000,252836,153,1.0,EXPLORE
2700,19:46:28,297000,252838,153,1.0,EXPLORE
2700,19:46:28,297000,252840,153,1.0,EXPLORE
2700,19:46:28,297000,252845,153,1.0,EXPLORE
2700,19:46:29,297000,252847,153,1.0,EXPLORE
2700,19:46:29,297000,252849,153,1.0,EXPLORE
2700,19:46:30,297000,252851,153,1.0,EXPLORE
2700,19:46:30,297000,252853,153,1.0,EXPLORE
2700,19:46:30,297000,252855,153,1.0,EXPLORE
2700,19:46:31,297000,252857,153,1.0,EXPLORE
2700,19:46:31,297000,252859,153,1.0,EXPLORE
2700,19:46:31,297000,252859,153,1.0,EXPLORE
2700,19:46:32,297000,252861,153,1.0,EXPLORE
2700,19:46:32,297000,252871,153,1.0,BATTLE
2700,19:46:34,297000,252881,153,1.0,BATTLE
2701,19:46:36,297100,252901,153,1.0,EXPLORE
2701,19:46:36,297100,252901,153,1.0,EXPLORE
2701,19:46:37,297100,252901,153,1.0,EXPLORE
2701,19:46:37,297100,252903,153,1.0,EXPLORE
2701,19:46:37,297100,252905,153,1.0,EXPLORE
2701,19:46:38,297100,252905,153,1.0,EXPLORE
2701,19:46:38,297100,252910,153,1.0,EXPLORE
2701,19:46:39,297100,252912,153,1.0,EXPLORE
2701,19:46:39,297100,252917,153,1.0,EXPLORE
2701,19:46:39,297100,252919,153,1.0,EXPLORE
2701,19:46:40,297100,252921,153,1.0,EXPLORE
2701,19:46:40,297100,252923,153,1.0,EXPLORE
2701,19:46:40,297100,252923,153,1.0,EXPLORE
2701,19:46:41,297100,252933,153,1.0,BATTLE
2701,19:46:42,297100,252943,153,1.0,BATTLE
2702,19:46:44,297200,252968,153,1.0,EXPLORE
2702,19:46:45,297200,252970,153,1.0,EXPLORE
2702,19:46:45,297200,252972,153,1.0,EXPLORE
2702,19:46:45,297200,252977,153,1.0,EXPLORE
2702,19:46:46,297200,252977,153,1.0,EXPLORE
2702,19:46:46,297200,252987,153,1.0,BATTLE
2702,19:46:47,297200,252997,153,1.0,BATTLE
2703,19:46:50,297400,253047,153,1.0,EXPLORE
2703,19:46:50,297400,253049,153,1.0,EXPLORE
2703,19:46:51,297400,253054,153,1.0,CATCH
2703,19:46:51,297400,253104,153,1.0,CATCH
2703,19:46:52,297400,253354,153,1.0,CATCH
2703,19:46:52,297400,253356,154,1.0,EXPLORE
2703,19:46:53,297400,253358,154,1.0,EXPLORE
2703,19:46:53,297400,253360,154,1.0,EXPLORE
2703,19:46:53,297400,253362,154,1.0,EXPLORE
2703,19:46:54,297400,253364,154,1.0,EXPLORE
2703,19:46:54,297400,253379,154,1.0,HEAL
2703,19:46:55,297400,253394,154,1.0,HEAL
2703,19:46:55,297400,253409,154,1.0,HEAL
2703,19:46:56,297400,253424,154,1.0,HEAL
2703,19:46:56,297400,253439,154,1.0,HEAL
2703,19:46:57,297400,253454,154,1.0,HEAL
2703,19:46:58,297400,253456,154,1.0,EXPLORE
2703,19:46:58,297400,253466,154,1.0,BATTLE
2703,19:46:59,297400,253476,154,1.0,BATTLE
2704,19:47:02,297500,253501,154,1.0,EXPLORE
2704,19:47:02,297500,253503,154,1.0,EXPLORE
2704,19:47:02,297500,253505,154,1.0,EXPLORE
2704,19:47:03,297500,253507,154,1.0,EXPLORE
2704,19:47:03,297500,253507,154,1.0,EXPLORE
2704,19:47:03,297500,253509,154,1.0,EXPLORE
2704,19:47:04,297500,253511,154,1.0,EXPLORE
2704,19:47:04,297500,253526,154,1.0,HEAL
2704,19:47:05,297500,253541,154,1.0,HEAL
2704,19:47:05,297500,253556,154,1.0,HEAL
2704,19:47:06,297500,253571,154,1.0,HEAL
2704,19:47:07,297500,253586,154,1.0,HEAL
2704,19:47:07,297500,253601,154,1.0,HEAL
2704,19:47:08,297500,253603,154,1.0,EXPLORE
2704,19:47:08,297500,253605,154,1.0,EXPLORE
2704,19:47:08,297500,253607,154,1.0,EXPLORE
2704,19:47:09,297500,253627,154,1.0,PC_MANAGEMENT
2704,19:47:10,297500,253647,154,1.0,PC_MANAGEMENT
2704,19:47:11,297500,253652,154,1.0,PC_MANAGEMENT
2704,19:47:11,297500,253662,154,1.0,PC_MANAGEMENT
2704,19:47:11,297500,253662,154,1.0,EXPLORE
2704,19:47:12,297500,253662,154,1.0,EXPLORE
2704,19:47:12,297500,253664,154,1.0,EXPLORE
2704,19:47:12,297500,253674,154,1.0,BATTLE
2704,19:47:14,297500,253684,154,1.0,BATTLE
2705,19:47:16,297500,253654,154,1.0,BATTLE
2705,19:47:17,297500,253664,154,1.0,BATTLE
2706,19:47:19,297700,253714,154,1.0,EXPLORE
2706,19:47:20,297700,253716,154,1.0,EXPLORE
2706,19:47:20,297700,253718,154,1.0,EXPLORE
2706,19:47:21,297700,253720,154,1.0,EXPLORE
2706,19:47:21,297700,253722,154,1.0,EXPLORE
2706,19:47:21,297700,253724,154,1.0,EXPLORE
2706,19:47:22,297700,253729,154,1.0,EXPLORE
2706,19:47:22,297700,253729,154,1.0,EXPLORE
2706,19:47:22,297700,253731,154,1.0,EXPLORE
2706,19:47:23,297700,253731,154,1.0,EXPLORE
2706,19:47:23,297700,253733,154,1.0,EXPLORE
2706,19:47:24,297700,253735,154,1.0,EXPLORE
2706,19:47:24,297700,253737,154,1.0,EXPLORE
2706,19:47:24,297700,253739,154,1.0,EXPLORE
2706,19:47:25,297700,253749,154,1.0,BATTLE
2706,19:47:26,297700,253759,154,1.0,BATTLE
2707,19:47:28,297700,253724,154,1.0,EXPLORE
2707,19:47:28,297700,253726,154,1.0,EXPLORE
2707,19:47:29,297700,253736,154,1.0,BATTLE
2707,19:47:29,297700,253746,154,1.0,BATTLE
2708,19:47:32,297800,253768,154,1.0,EXPLORE
2708,19:47:32,297800,253770,154,1.0,EXPLORE
2708,19:47:33,297800,253772,154,1.0,EXPLORE
2708,19:47:33,297800,253777,154,1.0,EXPLORE
2708,19:47:33,297800,253779,154,1.0,EXPLORE
2708,19:47:34,297800,253784,154,1.0,EXPLORE
2708,19:47:34,297800,253786,154,1.0,EXPLORE
2708,19:47:34,297800,253791,154,1.0,EXPLORE
2708,19:47:35,297800,253793,154,1.0,EXPLORE
2708,19:47:35,297800,253795,154,1.0,EXPLORE
2708,19:47:36,297800,253797,154,1.0,EXPLORE
2708,19:47:36,297800,253799,154,1.0,EXPLORE
2708,19:47:36,297800,253801,154,1.0,EXPLORE
2708,19:47:37,297800,253803,154,1.0,EXPLORE
2708,19:47:37,297800,253805,154,1.0,EXPLORE
2708,19:47:37,297800,253807,154,1.0,EXPLORE
2708,19:47:38,297800,253807,154,1.0,EXPLORE
2708,19:47:38,297800,253809,154,1.0,EXPLORE
2708,19:47:39,297800,253819,154,1.0,BATTLE
2708,19:47:39,297800,253829,154,1.0,BATTLE
2709,19:47:42,297900,253851,154,1.0,EXPLORE
2709,19:47:42,297900,253853,154,1.0,EXPLORE
2709,19:47:43,297900,253855,154,1.0,EXPLORE
2709,19:47:43,297900,253857,154,1.0,EXPLORE
2709,19:47:43,297900,253859,154,1.0,EXPLORE
2709,19:47:44,297900,253864,154,1.0,EXPLORE
2709,19:47:44,297900,253866,154,1.0,EXPLORE
2709,19:47:44,297900,253871,154,1.0,CATCH
2709,19:47:45,297900,253921,154,1.0,CATCH
2709,19:47:46,297900,254171,154,1.0,CATCH
2709,19:47:46,297900,254176,155,1.0,EXPLORE
2709,19:47:46,297900,254178,155,1.0,EXPLORE
2709,19:47:47,297900,254178,155,1.0,EXPLORE
2709,19:47:47,297900,254183,155,1.0,EXPLORE
2709,19:47:48,297900,254188,155,1.0,EXPLORE
2709,19:47:48,297900,254190,155,1.0,EXPLORE
2709,19:47:48,297900,254200,155,1.0,BATTLE
2709,19:47:49,297900,254210,155,1.0,BATTLE
2710,19:47:51,297900,254172,155,1.0,EXPLORE
2710,19:47:52,297900,254174,155,1.0,EXPLORE
2710,19:47:52,297900,254184,155,1.0,BATTLE
2710,19:47:53,297900,254194,155,1.0,BATTLE
2711,19:47:56,298100,254246,155,1.0,EXPLORE
2711,19:47:56,298100,254256,155,1.0,BATTLE
2711,19:47:57,298100,254266,155,1.0,BATTLE
2712,19:48:00,298200,254288,155,1.0,EXPLORE
2712,19:48:00,298200,254290,155,1.0,EXPLORE
2712,19:48:00,298200,254300,155,1.0,BATTLE
2712,19:48:02,298200,254310,155,1.0,BATTLE
2713,19:48:04,298300,254332,155,1.0,EXPLORE
2713,19:48:04,298300,254342,155,1.0,BATTLE
2713,19:48:05,298300,254352,155,1.0,BATTLE
2714,19:48:08,298400,254382,155,1.0,BATTLE
2714,19:48:09,298400,254392,155,1.0,BATTLE
2715,19:48:11,298500,254414,155,1.0,EXPLORE
2715,19:48:12,298500,254434,155,1.0,PC_MANAGEMENT
2715,19:48:13,298500,254454,155,1.0,PC_MANAGEMENT
2715,19:48:13,298500,254459,155,1.0,PC_MANAGEMENT
2715,19:48:14,298500,254469,155,1.0,PC_MANAGEMENT
2715,19:48:14,298500,254479,155,1.0,BATTLE
2715,19:48:15,298500,254489,155,1.0,BATTLE
2716,19:48:18,298600,254511,155,1.0,EXPLORE
2716,19:48:18,298600,254513,155,1.0,EXPLORE
2716,19:48:19,298600,254513,155,1.0,EXPLORE
2716,19:48:19,298600,254515,155,1.0,EXPLORE
2716,19:48:19,298600,254517,155,1.0,EXPLORE
2716,19:48:20,298600,254527,155,1.0,BATTLE
2716,19:48:21,298600,254537,155,1.0,BATTLE
2717,19:48:23,298700,254559,155,1.0,EXPLORE
2717,19:48:24,298700,254569,155,1.0,BATTLE
2717,19:48:25,298700,254579,155,1.0,BATTLE
2718,19:48:27,298700,254541,155,1.0,EXPLORE
2718,19:48:27,298700,254543,155,1.0,EXPLORE
2718,19:48:28,298700,254545,155,1.0,EXPLORE
2718,19:48:28,298700,254545,155,1.0,EXPLORE
2718,19:48:29,298700,254550,155,1.0,EXPLORE
2718,19:48:29,298700,254560,155,1.0,BATTLE
2718,19:48:30,298700,254570,155,1.0,BATTLE
2719,19:48:33,298800,254595,155,1.0,EXPLORE
2719,19:48:33,298800,254600,155,1.0,EXPLORE
2719,19:48:33,298800,254602,155,1.0,EXPLORE
2719,19:48:34,298800,254602,155,1.0,EXPLORE
2719,19:48:34,298800,254612,155,1.0,BATTLE
2719,19:48:35,298800,254622,155,1.0,BATTLE
2720,19:48:38,299000,254682,155,1.0,BATTLE
2720,19:48:39,299000,254692,155,1.0,BATTLE
2721,19:48:41,299100,254714,155,1.0,EXPLORE
2721,19:48:42,299100,254716,155,1.0,EXPLORE
2721,19:48:42,299100,254716,155,1.0,EXPLORE
2721,19:48:42,299100,254716,155,1.0,EXPLORE
2721,19:48:43,299100,254718,155,1.0,EXPLORE
2721,19:48:43,299100,254728,155,1.0,BATTLE
2721,19:48:44,299100,254738,155,1.0,BATTLE
2722,19:48:46,299100,254700,155,1.0,EXPLORE
2722,19:48:47,299100,254702,155,1.0,EXPLORE
2722,19:48:47,299100,254712,155,1.0,BATTLE
2722,19:48:48,299100,254722,155,1.0,BATTLE
2723,19:48:51,299200,254744,155,1.0,EXPLORE
2723,19:48:51,299200,254746,155,1.0,EXPLORE
2723,19:48:52,299200,254766,155,1.0,PC_MANAGEMENT
2723,19:48:52,299200,254786,155,1.0,PC_MANAGEMENT
2723,19:48:53,299200,254791,155,1.0,PC_MANAGEMENT
2723,19:48:54,299200,254801,155,1.0,PC_MANAGEMENT
2723,19:48:54,299200,254821,155,1.0,PC_MANAGEMENT
2723,19:48:55,299200,254841,155,1.0,PC_MANAGEMENT
2723,19:48:56,299200,254846,155,1.0,PC_MANAGEMENT
2723,19:48:56,299200,254856,155,1.0,PC_MANAGEMENT
2723,19:48:57,299200,254866,155,1.0,BATTLE
2723,19:48:58,299200,254876,155,1.0,BATTLE
2724,19:49:00,299300,254898,155,1.0,EXPLORE
2724,19:49:01,299300,254903,155,1.0,EXPLORE
2724,19:49:01,299300,254913,155,1.0,BATTLE
2724,19:49:02,299300,254923,155,1.0,BATTLE
2725,19:49:05,299400,254943,155,1.0,EXPLORE
2725,19:49:05,299400,254943,155,1.0,EXPLORE
2725,19:49:06,299400,254945,155,1.0,EXPLORE
2725,19:49:06,299400,254945,155,1.0,EXPLORE
2725,19:49:06,299400,254947,155,1.0,EXPLORE
2725,19:49:07,299400,254949,155,1.0,EXPLORE
2725,19:49:07,299400,254949,155,1.0,EXPLORE
2725,19:49:07,299400,254951,155,1.0,EXPLORE
2725,19:49:08,299400,254953,155,1.0,EXPLORE
2725,19:49:08,299400,254963,155,1.0,BATTLE
2725,19:49:09,299400,254973,155,1.0,BATTLE
2726,19:49:12,299600,255025,155,1.0,EXPLORE
2726,19:49:12,299600,255027,155,1.0,EXPLORE
2726,19:49:13,299600,255029,155,1.0,EXPLORE
2726,19:49:13,299600,255031,155,1.0,EXPLORE
2726,19:49:13,299600,255031,155,1.0,EXPLORE
2726,19:49:14,299600,255041,155,1.0,BATTLE
2726,19:49:15,299600,255051,155,1.0,BATTLE
2727,19:49:17,299700,255073,155,1.0,EXPLORE
2727,19:49:18,299700,255073,155,1.0,EXPLORE
2727,19:49:18,299700,255075,155,1.0,EXPLORE
2727,19:49:19,299700,255090,155,1.0,HEAL
2727,19:49:19,299700,255105,155,1.0,HEAL
2727,19:49:20,299700,255120,155,1.0,HEAL
2727,19:49:20,299700,255135,155,1.0,HEAL
2727,19:49:21,299700,255150,155,1.0,HEAL
2727,19:49:21,299700,255165,155,1.0,HEAL
2727,19:49:22,299700,255167,155,1.0,EXPLORE
2727,19:49:22,299700,255169,155,1.0,EXPLORE
2727,19:49:23,299700,255171,155,1.0,EXPLORE
2727,19:49:23,299700,255186,155,1.0,HEAL
2727,19:49:24,299700,255201,155,1.0,HEAL
2727,19:49:24,299700,255216,155,1.0,HEAL
2727,19:49:25,299700,255231,155,1.0,HEAL
2727,19:49:25,299700,255246,155,1.0,HEAL
2727,19:49:26,299700,255261,155,1.0,HEAL
2727,19:49:27,299700,255281,155,1.0,PC_MANAGEMENT
2727,19:49:28,299700,255301,155,1.0,PC_MANAGEMENT
2727,19:49:28,299700,255306,155,1.0,PC_MANAGEMENT
2727,19:49:29,299700,255316,155,1.0,PC_MANAGEMENT
2727,19:49:29,299700,255318,155,1.0,EXPLORE
2727,19:49:30,299700,255320,155,1.0,EXPLORE
2727,19:49:30,299700,255322,155,1.0,EXPLORE
2727,19:49:30,299700,255332,155,1.0,BATTLE
2727,19:49:32,299700,255342,155,1.0,BATTLE
2728,19:49:34,299800,255364,155,1.0,EXPLORE
2728,19:49:34,299800,255364,155,1.0,EXPLORE
2728,19:49:35,299800,255369,155,1.0,EXPLORE
2728,19:49:35,299800,255369,155,1.0,EXPLORE
2728,19:49:36,299800,255374,155,1.0,EXPLORE
2728,19:49:36,299800,255384,155,1.0,BATTLE
2728,19:49:37,299800,255394,155,1.0,BATTLE
2729,19:49:40,299900,255416,155,1.0,EXPLORE
2729,19:49:40,299900,255426,155,1.0,BATTLE
2729,19:49:41,299900,255436,155,1.0,BATTLE
2730,19:49:44,300000,255458,155,1.0,EXPLORE
2730,19:49:44,300000,255460,155,1.0,EXPLORE
2730,19:49:44,300000,255462,155,1.0,EXPLORE
2730,19:49:45,300000,255472,155,1.0,BATTLE
2730,19:49:46,300000,255482,155,1.0,BATTLE
2731,19:49:48,300100,255504,155,1.0,EXPLORE
2731,19:49:48,300100,255506,155,1.0,EXPLORE
2731,19:49:49,300100,255508,155,1.0,EXPLORE
2731,19:49:49,300100,255513,155,1.0,EXPLORE
2731,19:49:50,300100,255515,155,1.0,EXPLORE
2731,19:49:50,300100,255517,155,1.0,EXPLORE
2731,19:49:50,300100,255519,155,1.0,EXPLORE
2731,19:49:51,300100,255524,155,1.0,EXPLORE
2731,19:49:51,300100,255526,155,1.0,EXPLORE
2731,19:49:51,300100,255526,155,1.0,EXPLORE
2731,19:49:52,300100,255528,155,1.0,EXPLORE
2731,19:49:52,300100,255533,155,1.0,EXPLORE
2731,19:49:53,300100,255538,155,1.0,EXPLORE
2731,19:49:53,300100,255538,155,1.0,EXPLORE
2731,19:49:53,300100,255540,155,1.0,EXPLORE
2731,19:49:54,300100,255550,155,1.0,BATTLE
2731,19:49:55,300100,255560,155,1.0,BATTLE
2732,19:49:57,300200,255582,155,1.0,EXPLORE
2732,19:49:58,300200,255584,155,1.0,EXPLORE
2732,19:49:58,300200,255586,155,1.0,EXPLORE
2732,19:49:58,300200,255601,155,1.0,HEAL
2732,19:49:59,300200,255616,155,1.0,HEAL
2732,19:49:59,300200,255631,155,1.0,HEAL
2732,19:50:00,300200,255646,155,1.0,HEAL
2732,19:50:01,300200,255661,155,1.0,HEAL
